dtime,wave
2019-07-01 13:20:16,is_task
2019-07-01 13:20:20,task
2019-07-01 13:20:24,task
2019-07-01 13:20:28,task
2019-07-01 13:20:32,study
2019-07-01 13:20:36,study
2019-07-01 13:20:40,is_task
2019-07-01 13:20:44,study
2019-07-01 13:20:49,task
2019-07-01 13:20:52,task
2019-07-01 13:20:56,survey
2019-07-01 13:21:00,study
2019-07-01 13:21:04,is_survey
2019-07-01 13:21:08,study
2019-07-01 13:21:12,task
2019-07-01 13:21:16,is_study
2019-07-01 13:21:20,task
2019-07-01 13:21:24,is_study
2019-07-01 13:21:28,task
2019-07-01 13:21:32,is_study
2019-07-01 13:21:36,study
2019-07-01 13:21:40,task
2019-07-01 13:21:44,task
2019-07-01 13:21:48,survey
2019-07-01 13:21:52,study
2019-07-01 13:21:56,is_task
2019-07-01 13:22:00,study
2019-07-01 13:22:04,survey
2019-07-01 13:22:09,study
2019-07-01 13:22:12,is_task
2019-07-01 13:22:16,is_study
2019-07-01 13:22:20,study
2019-07-01 13:22:24,is_survey
2019-07-01 13:22:28,task
2019-07-01 13:22:32,is_task
2019-07-01 13:22:36,task
2019-07-01 13:22:40,survey
2019-07-01 13:22:45,study
2019-07-01 13:22:49,is_task
2019-07-01 13:22:52,study
2019-07-01 13:22:57,task
2019-07-01 13:23:00,task
2019-07-01 13:23:05,is_study
2019-07-01 13:23:09,is_survey
2019-07-01 13:23:13,survey
2019-07-01 13:23:17,task
2019-07-01 13:23:21,task
2019-07-01 13:23:24,is_task
2019-07-01 13:23:29,survey
2019-07-01 13:23:34,survey
2019-07-01 13:23:38,is_task
2019-07-01 13:23:41,study
2019-07-01 13:23:44,is_task
2019-07-01 13:23:49,study
2019-07-01 13:23:52,is_study
2019-07-01 13:23:57,is_study
2019-07-01 13:24:01,is_task
2019-07-01 13:24:05,is_task
2019-07-01 13:24:09,study
2019-07-01 13:24:12,study
2019-07-01 13:24:16,task
2019-07-01 13:24:21,task
2019-07-01 13:24:24,task
2019-07-01 13:24:28,task
2019-07-01 13:24:33,study
2019-07-01 13:24:37,task
2019-07-01 13:24:40,study
2019-07-01 13:24:45,task
2019-07-01 13:24:49,task
2019-07-01 13:24:52,study
2019-07-01 13:24:57,task
2019-07-01 13:25:01,is_task
2019-07-01 13:25:04,task
2019-07-01 13:25:08,task
2019-07-01 13:25:12,is_survey
2019-07-01 13:25:16,is_study
2019-07-01 13:25:21,study
2019-07-01 13:25:25,study
2019-07-01 13:25:29,task
2019-07-01 13:25:33,task
2019-07-01 13:25:37,survey
2019-07-01 13:25:40,survey
2019-07-01 13:25:45,task
2019-07-01 13:25:49,study
2019-07-01 13:25:53,survey
2019-07-01 13:25:57,task
2019-07-01 13:26:02,survey
2019-07-01 13:26:06,is_task
2019-07-01 13:26:09,is_study
2019-07-01 13:26:12,task
2019-07-01 13:26:17,is_task
2019-07-01 13:26:20,study
2019-07-01 13:26:25,survey
2019-07-01 13:26:29,study
2019-07-01 13:26:33,survey
2019-07-01 13:26:37,is_survey
2019-07-01 13:26:41,is_study
2019-07-01 13:26:44,task
2019-07-01 13:26:48,is_task
2019-07-01 13:26:53,is_survey
2019-07-01 13:26:58,is_survey
2019-07-01 13:27:00,survey
2019-07-01 13:27:04,survey
2019-07-01 13:27:10,is_task
2019-07-01 13:27:13,task
2019-07-01 13:27:17,survey
2019-07-01 13:27:21,study
2019-07-01 13:27:25,study
2019-07-01 13:27:29,study
2019-07-01 13:27:33,survey
2019-07-01 13:27:37,task
2019-07-01 13:27:40,task
2019-07-01 13:27:46,task
2019-07-01 13:27:49,task
2019-07-01 13:27:53,task
2019-07-01 13:27:57,study
2019-07-01 13:28:01,is_task
2019-07-01 13:28:04,study
2019-07-01 13:28:08,study
2019-07-01 13:28:12,is_task
2019-07-01 13:28:16,is_survey
2019-07-01 13:28:20,task
2019-07-01 13:28:24,study
2019-07-01 13:28:29,is_study
2019-07-01 13:28:33,task
2019-07-01 13:28:36,is_survey
2019-07-01 13:28:41,is_task
2019-07-01 13:28:44,is_task
2019-07-01 13:28:48,task
2019-07-01 13:28:52,is_survey
2019-07-01 13:28:57,is_study
2019-07-01 13:29:00,task
2019-07-01 13:29:04,is_task
2019-07-01 13:29:08,task
2019-07-01 13:29:13,task
2019-07-01 13:29:17,task
2019-07-01 13:29:20,survey
2019-07-01 13:29:24,is_survey
2019-07-01 13:29:29,is_study
2019-07-01 13:29:32,task
2019-07-01 13:29:36,task
2019-07-01 13:29:40,is_task
2019-07-01 13:29:44,task
2019-07-01 13:29:48,survey
2019-07-01 13:29:52,task
2019-07-01 13:29:56,study
2019-07-01 13:30:00,survey
2019-07-01 13:30:04,survey
2019-07-01 13:30:08,study
2019-07-01 13:30:12,task
2019-07-01 13:30:16,is_task
2019-07-01 13:30:20,survey
2019-07-01 13:30:24,survey
2019-07-01 13:30:28,is_task
2019-07-01 13:30:33,is_task
2019-07-01 13:30:36,is_study
2019-07-01 13:30:40,is_study
2019-07-01 13:30:44,task
2019-07-01 13:30:48,task
2019-07-01 13:30:52,survey
2019-07-01 13:30:56,is_task
2019-07-01 13:31:00,is_task
2019-07-01 13:31:04,task
2019-07-01 13:31:08,is_survey
2019-07-01 13:31:12,survey
2019-07-01 13:31:16,task
2019-07-01 13:31:20,task
2019-07-01 13:31:24,is_task
2019-07-01 13:31:28,task
2019-07-01 13:31:32,task
2019-07-01 13:31:36,survey
2019-07-01 13:31:40,task
2019-07-01 13:31:44,is_study
2019-07-01 13:31:48,task
2019-07-01 13:31:52,task
2019-07-01 13:31:56,study
2019-07-01 13:32:00,is_survey
2019-07-01 13:32:04,survey
2019-07-01 13:32:08,study
2019-07-01 13:32:12,task
2019-07-01 13:32:16,task
2019-07-01 13:32:20,survey
2019-07-01 13:32:24,task
2019-07-01 13:32:28,task
2019-07-01 13:32:32,is_task
2019-07-01 13:32:36,is_task
2019-07-01 13:32:40,study
2019-07-01 13:32:44,task
2019-07-01 13:32:48,is_task
2019-07-01 13:32:52,is_task
2019-07-01 13:32:56,survey
2019-07-01 13:33:00,is_study
2019-07-01 13:33:04,study
2019-07-01 13:33:08,is_task
2019-07-01 13:33:12,is_survey
2019-07-01 13:33:16,survey
2019-07-01 13:33:20,task
2019-07-01 13:33:24,is_survey
2019-07-01 13:33:28,survey
2019-07-01 13:33:34,task
2019-07-01 13:33:36,survey
2019-07-01 13:33:40,is_survey
2019-07-01 13:33:44,survey
2019-07-01 13:33:48,task
2019-07-01 13:33:52,survey
2019-07-01 13:33:56,is_task
2019-07-01 13:34:00,task
2019-07-01 13:34:04,task
2019-07-01 13:34:08,task
2019-07-01 13:34:12,study
2019-07-01 13:34:16,task
2019-07-01 13:34:20,study
2019-07-01 13:34:24,task
2019-07-01 13:34:28,task
2019-07-01 13:34:32,study
2019-07-01 13:34:36,task
2019-07-01 13:34:40,survey
2019-07-01 13:34:44,is_task
2019-07-01 13:34:48,study
2019-07-01 13:34:52,is_task
2019-07-01 13:34:56,task
2019-07-01 13:35:00,is_survey
2019-07-01 13:35:04,task
2019-07-01 13:35:08,is_study
2019-07-01 13:35:12,task
2019-07-01 13:35:16,is_task
2019-07-01 13:35:20,survey
2019-07-01 13:35:24,survey
2019-07-01 13:35:29,is_study
2019-07-01 13:35:32,task
2019-07-01 13:35:36,is_task
2019-07-01 13:35:40,is_task
2019-07-01 13:35:44,is_task
2019-07-01 13:35:48,is_task
2019-07-01 13:35:52,task
2019-07-01 13:35:56,task
2019-07-01 13:36:00,task
2019-07-01 13:36:04,survey
2019-07-01 13:36:08,task
2019-07-01 13:36:12,is_survey
2019-07-01 13:36:20,is_survey
2019-07-01 13:36:21,task
2019-07-01 13:36:24,task
2019-07-01 13:36:28,task
2019-07-01 13:36:32,task
2019-07-01 13:36:36,is_task
2019-07-01 13:36:40,survey
2019-07-01 13:36:44,survey
2019-07-01 13:36:48,is_survey
2019-07-01 13:36:52,survey
2019-07-01 13:36:56,survey
2019-07-01 13:37:01,task
2019-07-01 13:37:04,survey
2019-07-01 13:37:08,study
2019-07-01 13:37:12,survey
2019-07-01 13:37:16,is_survey
2019-07-01 13:37:20,survey
2019-07-01 13:37:24,survey
2019-07-01 13:37:29,task
2019-07-01 13:37:32,study
2019-07-01 13:37:36,task
2019-07-01 13:37:40,study
2019-07-01 13:37:44,task
2019-07-01 13:37:48,task
2019-07-01 13:37:52,study
2019-07-01 13:37:56,is_task
2019-07-01 13:38:00,is_task
2019-07-01 13:38:04,survey
2019-07-01 13:38:08,is_task
2019-07-01 13:38:13,study
2019-07-01 13:38:16,is_survey
2019-07-01 13:38:21,study
2019-07-01 13:38:24,task
2019-07-01 13:38:28,task
2019-07-01 13:38:32,study
2019-07-01 13:38:36,is_task
2019-07-01 13:38:40,task
2019-07-01 13:38:44,survey
2019-07-01 13:38:48,is_study
2019-07-01 13:38:52,task
2019-07-01 13:38:56,is_task
2019-07-01 13:39:00,is_task
2019-07-01 13:39:04,is_study
2019-07-01 13:39:08,study
2019-07-01 13:39:12,is_task
2019-07-01 13:39:16,task
2019-07-01 13:39:20,is_task
2019-07-01 13:39:24,is_study
2019-07-01 13:39:28,task
2019-07-01 13:39:32,study
2019-07-01 13:39:36,survey
2019-07-01 13:39:40,task
2019-07-01 13:39:44,is_survey
2019-07-01 13:39:48,task
2019-07-01 13:39:52,task
2019-07-01 13:39:56,survey
2019-07-01 13:40:00,is_task
2019-07-01 13:40:04,is_task
2019-07-01 13:40:08,is_task
2019-07-01 13:40:15,survey
2019-07-01 13:40:16,task
2019-07-01 13:40:20,task
2019-07-01 13:40:24,task
2019-07-01 13:40:28,study
2019-07-01 13:40:32,is_study
2019-07-01 13:40:36,study
2019-07-01 13:40:40,is_task
2019-07-01 13:40:44,study
2019-07-01 13:40:48,study
2019-07-01 13:40:52,survey
2019-07-01 13:40:56,task
2019-07-01 13:41:00,is_task
2019-07-01 13:41:04,survey
2019-07-01 13:41:08,study
2019-07-01 13:41:12,task
2019-07-01 13:41:16,is_study
2019-07-01 13:41:20,survey
2019-07-01 13:41:24,survey
2019-07-01 13:41:28,is_survey
2019-07-01 13:41:32,task
2019-07-01 13:41:36,survey
2019-07-01 13:41:40,survey
2019-07-01 13:41:44,task
2019-07-01 13:41:48,is_study
2019-07-01 13:41:52,study
2019-07-01 13:41:56,is_task
2019-07-01 13:42:00,study
2019-07-01 13:42:04,is_task
2019-07-01 13:42:08,is_study
2019-07-01 13:42:12,task
2019-07-01 13:42:16,task
2019-07-01 13:42:20,is_task
2019-07-01 13:42:24,is_study
2019-07-01 13:42:28,task
2019-07-01 13:42:32,survey
2019-07-01 13:42:36,task
2019-07-01 13:42:40,is_survey
2019-07-01 13:42:44,task
2019-07-01 13:42:48,survey
2019-07-01 13:42:52,task
2019-07-01 13:42:56,survey
2019-07-01 13:43:00,survey
2019-07-01 13:43:04,study
2019-07-01 13:43:08,task
2019-07-01 13:43:12,task
2019-07-01 13:43:16,is_task
2019-07-01 13:43:20,survey
2019-07-01 13:43:24,is_task
2019-07-01 13:43:28,is_task
2019-07-01 13:43:32,study
2019-07-01 13:43:36,task
2019-07-01 13:43:40,is_survey
2019-07-01 13:43:44,task
2019-07-01 13:43:48,task
2019-07-01 13:43:52,survey
2019-07-01 13:43:56,task
2019-07-01 13:44:00,task
2019-07-01 13:44:04,task
2019-07-01 13:44:08,is_task
2019-07-01 13:44:12,survey
2019-07-01 13:44:16,survey
2019-07-01 13:44:20,is_task
2019-07-01 13:44:24,is_task
2019-07-01 13:44:28,survey
2019-07-01 13:44:32,is_task
2019-07-01 13:44:36,is_task
2019-07-01 13:44:40,task
2019-07-01 13:44:44,task
2019-07-01 13:44:48,task
2019-07-01 13:44:52,task
2019-07-01 13:44:56,study
2019-07-01 13:45:00,study
2019-07-01 13:45:04,survey
2019-07-01 13:45:10,study
2019-07-01 13:45:12,survey
2019-07-01 13:45:16,is_task
2019-07-01 13:45:20,study
2019-07-01 13:45:24,study
2019-07-01 13:45:28,study
2019-07-01 13:45:32,is_task
2019-07-01 13:45:36,study
2019-07-01 13:45:40,study
2019-07-01 13:45:44,is_task
2019-07-01 13:45:48,task
2019-07-01 13:45:52,task
2019-07-01 13:45:56,is_survey
2019-07-01 13:46:00,task
2019-07-01 13:46:04,task
2019-07-01 13:46:08,task
2019-07-01 13:46:12,is_task
2019-07-01 13:46:16,is_study
2019-07-01 13:46:20,is_task
2019-07-01 13:46:24,study
2019-07-01 13:46:28,survey
2019-07-01 13:46:32,task
2019-07-01 13:46:36,is_survey
2019-07-01 13:46:40,is_task
2019-07-01 13:46:44,is_task
2019-07-01 13:46:48,is_survey
2019-07-01 13:46:52,is_task
2019-07-01 13:46:56,task
2019-07-01 13:47:00,task
2019-07-01 13:47:04,task
2019-07-01 13:47:08,survey
2019-07-01 13:47:12,survey
2019-07-01 13:47:16,is_study
2019-07-01 13:47:20,is_task
2019-07-01 13:47:24,task
2019-07-01 13:47:28,study
2019-07-01 13:47:32,task
2019-07-01 13:47:36,survey
2019-07-01 13:47:40,study
2019-07-01 13:47:44,is_study
2019-07-01 13:47:48,survey
2019-07-01 13:47:52,study
2019-07-01 13:47:56,survey
2019-07-01 13:48:00,study
2019-07-01 13:48:04,is_survey
2019-07-01 13:48:08,task
2019-07-01 13:48:12,task
2019-07-01 13:48:16,task
2019-07-01 13:48:20,survey
2019-07-01 13:48:24,task
2019-07-01 13:48:28,survey
2019-07-01 13:48:32,task
2019-07-01 13:48:36,study
2019-07-01 13:48:40,task
2019-07-01 13:48:44,survey
2019-07-01 13:48:48,task
2019-07-01 13:48:52,task
2019-07-01 13:48:56,study
2019-07-01 13:49:00,survey
2019-07-01 13:49:04,task
2019-07-01 13:49:08,is_task
2019-07-01 13:49:12,survey
2019-07-01 13:49:16,task
2019-07-01 13:49:20,task
2019-07-01 13:49:24,task
2019-07-01 13:49:28,is_study
2019-07-01 13:49:32,survey
2019-07-01 13:49:36,task
2019-07-01 13:49:40,task
2019-07-01 13:49:44,survey
2019-07-01 13:49:48,study
2019-07-01 13:49:52,is_survey
2019-07-01 13:49:56,is_survey
2019-07-01 13:50:00,study
2019-07-01 13:50:04,is_study
2019-07-01 13:50:08,study
2019-07-01 13:50:12,task
2019-07-01 13:50:16,task
2019-07-01 13:50:20,is_survey
2019-07-01 13:50:24,task
2019-07-01 13:50:28,is_task
2019-07-01 13:50:32,task
2019-07-01 13:50:36,task
2019-07-01 13:50:40,survey
2019-07-01 13:50:44,is_study
2019-07-01 13:50:48,is_task
2019-07-01 13:50:52,study
2019-07-01 13:50:56,task
2019-07-01 13:51:00,task
2019-07-01 13:51:04,task
2019-07-01 13:51:09,is_task
2019-07-01 13:51:12,is_task
2019-07-01 13:51:16,study
2019-07-01 13:51:20,task
2019-07-01 13:51:24,is_task
2019-07-01 13:51:28,task
2019-07-01 13:51:32,task
2019-07-01 13:51:36,is_study
2019-07-01 13:51:41,task
2019-07-01 13:51:44,study
2019-07-01 13:51:48,is_task
2019-07-01 13:51:52,is_task
2019-07-01 13:51:56,is_task
2019-07-01 13:52:00,is_task
2019-07-01 13:52:04,is_survey
2019-07-01 13:52:08,task
2019-07-01 13:52:12,task
2019-07-01 13:52:16,survey
2019-07-01 13:52:20,survey
2019-07-01 13:52:24,study
2019-07-01 13:52:28,survey
2019-07-01 13:52:33,is_task
2019-07-01 13:52:36,task
2019-07-01 13:52:40,study
2019-07-01 13:52:44,study
2019-07-01 13:52:48,is_survey
2019-07-01 13:52:52,is_study
2019-07-01 13:52:56,is_task
2019-07-01 13:53:00,task
2019-07-01 13:53:05,survey
2019-07-01 13:53:08,is_task
2019-07-01 13:53:12,is_study
2019-07-01 13:53:16,task
2019-07-01 13:53:20,task
2019-07-01 13:53:24,task
2019-07-01 13:53:28,study
2019-07-01 13:53:32,task
2019-07-01 13:53:36,is_study
2019-07-01 13:53:40,survey
2019-07-01 13:53:44,task
2019-07-01 13:53:48,task
2019-07-01 13:53:52,task
2019-07-01 13:53:56,is_survey
2019-07-01 13:54:00,survey
2019-07-01 13:54:04,task
2019-07-01 13:54:08,study
2019-07-01 13:54:12,task
2019-07-01 13:54:16,task
2019-07-01 13:54:20,task
2019-07-01 13:54:24,survey
2019-07-01 13:54:28,survey
2019-07-01 13:54:32,is_task
2019-07-01 13:54:36,study
2019-07-01 13:54:40,task
2019-07-01 13:54:44,is_task
2019-07-01 13:54:48,is_task
2019-07-01 13:54:52,survey
2019-07-01 13:54:56,survey
2019-07-01 13:55:00,survey
2019-07-01 13:55:04,task
2019-07-01 13:55:08,task
2019-07-01 13:55:12,task
2019-07-01 13:55:16,is_study
2019-07-01 13:55:20,task
2019-07-01 13:55:24,survey
2019-07-01 13:55:28,study
2019-07-01 13:55:32,task
2019-07-01 13:55:36,is_study
2019-07-01 13:55:40,is_study
2019-07-01 13:55:44,is_task
2019-07-01 13:55:48,survey
2019-07-01 13:55:52,task
2019-07-01 13:55:56,is_task
2019-07-01 13:56:00,task
2019-07-01 13:56:04,task
2019-07-01 13:56:08,task
2019-07-01 13:56:12,task
2019-07-01 13:56:16,study
2019-07-01 13:56:20,study
2019-07-01 13:56:24,is_study
2019-07-01 13:56:28,is_study
2019-07-01 13:56:32,study
2019-07-01 13:56:37,survey
2019-07-01 13:56:40,is_study
2019-07-01 13:56:44,survey
2019-07-01 13:56:48,is_survey
2019-07-01 13:56:52,task
2019-07-01 13:56:56,is_study
2019-07-01 13:57:00,task
2019-07-01 13:57:04,is_survey
2019-07-01 13:57:08,task
2019-07-01 13:57:12,task
2019-07-01 13:57:16,task
2019-07-01 13:57:20,study
2019-07-01 13:57:24,study
2019-07-01 13:57:28,task
2019-07-01 13:57:32,study
2019-07-01 13:57:36,is_study
2019-07-01 13:57:40,task
2019-07-01 13:57:44,is_survey
2019-07-01 13:57:48,is_task
2019-07-01 13:57:52,study
2019-07-01 13:57:56,task
2019-07-01 13:58:00,task
2019-07-01 13:58:04,survey
2019-07-01 13:58:08,is_study
2019-07-01 13:58:12,survey
2019-07-01 13:58:16,is_task
2019-07-01 13:58:20,is_survey
2019-07-01 13:58:24,is_task
2019-07-01 13:58:28,survey
2019-07-01 13:58:32,task
2019-07-01 13:58:36,survey
2019-07-01 13:58:40,survey
2019-07-01 13:58:45,is_survey
2019-07-01 13:58:48,task
2019-07-01 13:58:52,task
2019-07-01 13:58:56,study
2019-07-01 13:59:00,is_study
2019-07-01 13:59:04,task
2019-07-01 13:59:08,survey
2019-07-01 13:59:12,study
2019-07-01 13:59:16,task
2019-07-01 13:59:20,task
2019-07-01 13:59:24,task
2019-07-01 13:59:28,is_survey
2019-07-01 13:59:32,task
2019-07-01 13:59:36,is_survey
2019-07-01 13:59:40,is_task
2019-07-01 13:59:44,study
2019-07-01 13:59:48,study
2019-07-01 13:59:52,study
2019-07-01 13:59:56,study
2019-07-01 14:00:00,is_task
2019-07-01 14:00:06,task
2019-07-01 14:00:08,study
2019-07-01 14:00:12,is_task
2019-07-01 14:00:16,is_study
2019-07-01 14:00:20,is_task
2019-07-01 14:00:24,survey
2019-07-01 14:00:28,is_task
2019-07-01 14:00:32,task
2019-07-01 14:00:36,task
2019-07-01 14:00:40,task
2019-07-01 14:00:44,survey
2019-07-01 14:00:48,task
2019-07-01 14:00:52,task
2019-07-01 14:00:56,is_survey
2019-07-01 14:01:00,is_task
2019-07-01 14:01:04,study
2019-07-01 14:01:08,is_survey
2019-07-01 14:01:12,task
2019-07-01 14:01:16,task
2019-07-01 14:01:20,is_study
2019-07-01 14:01:24,is_study
2019-07-01 14:01:28,is_task
2019-07-01 14:01:32,task
2019-07-01 14:01:36,task
2019-07-01 14:01:40,is_task
2019-07-01 14:01:44,is_task
2019-07-01 14:01:48,survey
2019-07-01 14:01:52,is_task
2019-07-01 14:01:56,is_task
2019-07-01 14:02:00,is_task
2019-07-01 14:02:04,is_study
2019-07-01 14:02:08,is_survey
2019-07-01 14:02:12,study
2019-07-01 14:02:16,task
2019-07-01 14:02:20,task
2019-07-01 14:02:24,task
2019-07-01 14:02:28,task
2019-07-01 14:02:32,is_task
2019-07-01 14:02:36,task
2019-07-01 14:02:41,survey
2019-07-01 14:02:44,survey
2019-07-01 14:02:48,task
2019-07-01 14:02:52,task
2019-07-01 14:02:56,is_study
2019-07-01 14:03:00,task
2019-07-01 14:03:04,task
2019-07-01 14:03:08,survey
2019-07-01 14:03:12,is_survey
2019-07-01 14:03:16,survey
2019-07-01 14:03:20,study
2019-07-01 14:03:24,survey
2019-07-01 14:03:28,is_task
2019-07-01 14:03:32,survey
2019-07-01 14:03:36,is_survey
2019-07-01 14:03:40,is_study
2019-07-01 14:03:44,is_task
2019-07-01 14:03:48,is_survey
2019-07-01 14:03:52,study
2019-07-01 14:03:56,is_survey
2019-07-01 14:04:00,study
2019-07-01 14:04:04,task
2019-07-01 14:04:08,is_study
2019-07-01 14:04:12,study
2019-07-01 14:04:16,survey
2019-07-01 14:04:20,task
2019-07-01 14:04:24,survey
2019-07-01 14:04:28,study
2019-07-01 14:04:32,study
2019-07-01 14:04:36,is_task
2019-07-01 14:04:40,task
2019-07-01 14:04:44,is_study
2019-07-01 14:04:48,task
2019-07-01 14:04:52,task
2019-07-01 14:04:56,survey
2019-07-01 14:05:00,task
2019-07-01 14:05:04,is_survey
2019-07-01 14:05:09,is_task
2019-07-01 14:05:12,survey
2019-07-01 14:05:16,survey
2019-07-01 14:05:20,task
2019-07-01 14:05:24,study
2019-07-01 14:05:28,task
2019-07-01 14:05:32,study
2019-07-01 14:05:36,study
2019-07-01 14:05:40,study
2019-07-01 14:05:44,task
2019-07-01 14:05:48,is_task
2019-07-01 14:05:55,task
2019-07-01 14:05:56,task
2019-07-01 14:06:00,task
2019-07-01 14:06:04,is_study
2019-07-01 14:06:08,task
2019-07-01 14:06:12,is_study
2019-07-01 14:06:16,task
2019-07-01 14:06:20,task
2019-07-01 14:06:24,task
2019-07-01 14:06:28,study
2019-07-01 14:06:32,study
2019-07-01 14:06:36,survey
2019-07-01 14:06:40,is_task
2019-07-01 14:06:44,is_survey
2019-07-01 14:06:48,study
2019-07-01 14:06:52,task
2019-07-01 14:06:56,task
2019-07-01 14:07:00,task
2019-07-01 14:07:04,task
2019-07-01 14:07:08,is_survey
2019-07-01 14:07:12,task
2019-07-01 14:07:16,task
2019-07-01 14:07:20,survey
2019-07-01 14:07:24,is_task
2019-07-01 14:07:28,study
2019-07-01 14:07:32,study
2019-07-01 14:07:36,study
2019-07-01 14:07:40,is_study
2019-07-01 14:07:45,survey
2019-07-01 14:07:48,task
2019-07-01 14:07:52,study
2019-07-01 14:07:56,is_survey
2019-07-01 14:08:00,task
2019-07-01 14:08:04,task
2019-07-01 14:08:08,task
2019-07-01 14:08:12,task
2019-07-01 14:08:16,is_study
2019-07-01 14:08:20,task
2019-07-01 14:08:24,is_task
2019-07-01 14:08:28,study
2019-07-01 14:08:32,task
2019-07-01 14:08:36,is_survey
2019-07-01 14:08:40,task
2019-07-01 14:08:44,task
2019-07-01 14:08:48,task
2019-07-01 14:08:52,is_task
2019-07-01 14:08:56,study
2019-07-01 14:09:00,is_task
2019-07-01 14:09:04,is_study
2019-07-01 14:09:08,survey
2019-07-01 14:09:12,task
2019-07-01 14:09:16,survey
2019-07-01 14:09:20,is_survey
2019-07-01 14:09:25,is_task
2019-07-01 14:09:28,survey
2019-07-01 14:09:32,study
2019-07-01 14:09:36,is_survey
2019-07-01 14:09:40,study
2019-07-01 14:09:44,task
2019-07-01 14:09:48,task
2019-07-01 14:09:52,is_task
2019-07-01 14:09:56,survey
2019-07-01 14:10:00,task
2019-07-01 14:10:04,is_task
2019-07-01 14:10:08,task
2019-07-01 14:10:12,study
2019-07-01 14:10:16,study
2019-07-01 14:10:20,survey
2019-07-01 14:10:24,is_task
2019-07-01 14:10:28,survey
2019-07-01 14:10:32,is_task
2019-07-01 14:10:36,is_task
2019-07-01 14:10:40,survey
2019-07-01 14:10:44,task
2019-07-01 14:10:48,task
2019-07-01 14:10:52,task
2019-07-01 14:10:56,study
2019-07-01 14:11:00,task
2019-07-01 14:11:05,task
2019-07-01 14:11:08,study
2019-07-01 14:11:12,task
2019-07-01 14:11:16,task
2019-07-01 14:11:20,is_task
2019-07-01 14:11:24,task
2019-07-01 14:11:28,task
2019-07-01 14:11:32,survey
2019-07-01 14:11:36,study
2019-07-01 14:11:40,is_study
2019-07-01 14:11:44,is_survey
2019-07-01 14:11:48,is_task
2019-07-01 14:11:52,survey
2019-07-01 14:11:56,is_task
2019-07-01 14:12:00,is_task
2019-07-01 14:12:04,task
2019-07-01 14:12:08,task
2019-07-01 14:12:12,study
2019-07-01 14:12:16,is_survey
2019-07-01 14:12:20,task
2019-07-01 14:12:24,is_survey
2019-07-01 14:12:28,task
2019-07-01 14:12:32,study
2019-07-01 14:12:36,survey
2019-07-01 14:12:40,is_task
2019-07-01 14:12:44,task
2019-07-01 14:12:48,is_task
2019-07-01 14:12:52,survey
2019-07-01 14:12:56,is_study
2019-07-01 14:13:00,study
2019-07-01 14:13:04,study
2019-07-01 14:13:08,task
2019-07-01 14:13:12,study
2019-07-01 14:13:16,task
2019-07-01 14:13:20,is_study
2019-07-01 14:13:24,task
2019-07-01 14:13:28,is_survey
2019-07-01 14:13:32,task
2019-07-01 14:13:36,task
2019-07-01 14:13:40,task
2019-07-01 14:13:44,survey
2019-07-01 14:13:48,is_task
